,Date,Title,Encabezado,SecLabel,Media
108,30/04/2017,http://www.lanacion.com.ar/2019365-boca-arsenal-sombrero-y-cano-la-carta-de-presentacion-del-pibe-gonzalo-maroni-en-la-bombonera,El juvenil mostró algunas de sus cualidades en el debut como titular en el conjunto xeneize,deportiva,La Nacion
109,30/04/2017,http://www.lanacion.com.ar/2019368-boca-arsenal-un-sombrero-un-cano-y-un-golazo-la-carta-de-presentacion-del-pibe-gonzalo-maroni-en-la-bombonera,El juvenil mostró algunas de sus cualidades en el debut como titular en el conjunto xeneize,deportiva,La Nacion
110,30/04/2017,http://www.lanacion.com.ar/2019374-el-dia-que-dario-bendetto-se-metio-en-el-corazon-de-la-hinchada-de-boca,El goleador del certamen pasa por un momento fantástico en la definición y la Bombonera coreó su nombre por primera vez,deportiva,La Nacion
111,30/04/2017,http://www.lanacion.com.ar/2019375-el-sueno-del-pibe-la-felicidad-de-gonzalo-maroni-despues-de-un-debut-con-gol-en-la-victoria-de-boca,"Cuando hice el gol se me caía la hinchada encima, dijo el juvenil cordobés, autor del tercer tanto auriazul; ""dio una muestra de personalidad"", lo elogió el DT Barros Schelotto",deportiva,La Nacion
112,30/04/2017,http://www.lanacion.com.ar/2019377-guillermo-barros-schelotto-antes-de-la-serie-de-partidos-mas-complicados-para-boca-se-va-a-definir-todo-en-la-ultima-fecha,"El técnico sabe que las tres próximas jornadas serán determinantes para el campeonato: su equipo se medirá con Estudiantes, River y Newell's",deportiva,La Nacion
113,30/04/2017,http://www.lanacion.com.ar/2018819-como-borrar-las-fotos-y-videos-de-whatsapp-que-ocupan-espacio-en-el-celular,Una serie de recomendaciones para eliminar del smartphone aquellos contenidos que se acumulan en la unidad de almacenamiento debido al intercambio diario de archivos en el servicio de mensajería instantánea,tecnología,La Nacion
114,30/04/2017,http://www.lanacion.com.ar/2018839-los-robots-buscan-meterse-en-el-campo-a-recolectar-manzanas,"El sector productivo planea utilizar la tecnología para reemplazar la recolección manual de trabajadores en Estados Unidos, en su gran mayoría inmigrantes sin permisos, que están bajo la amenaza de deportaciones masivas del gobierno de Donald Trump",tecnología,La Nacion
115,30/04/2017,http://www.lanacion.com.ar/2019215-el-trafico-de-extasis-tiene-una-nueva-ruta-en-el-norte,Dos cargamentos de MDMA incautados en Jujuy y Formosa sumaron más de 90.000 pastillas de esa droga,seguridad,La Nacion
116,30/04/2017,http://www.lanacion.com.ar/2019216-sintesis,None,seguridad,La Nacion
117,30/04/2017,http://www.lanacion.com.ar/2019268-dolor-y-quejas-contra-los-investigadores-en-el-entierro-de-araceli-fulles,La familia de la joven asesinada cuestionó a la fiscal del caso; la ministra de Seguridad se sumó a las críticas por las fallas en la búsqueda,seguridad,La Nacion
118,30/04/2017,http://www.lanacion.com.ar/2019269-un-perro-percibio-lo-que-otros-ignoraron,Un ovejero belga fue la clave para descubrir dónde estaba Araceli,seguridad,La Nacion
119,30/04/2017,http://www.lanacion.com.ar/2019270-fuerte-respaldo-social-para-un-cura-amenazado-por-narcos,"Vecinos del barrio Cuartel V, en Moreno, organizaron ayer una carrera para hacer visible su apoyo al sacerdote Farrell",seguridad,La Nacion
120,30/04/2017,http://www.lanacion.com.ar/2019331-detuvieron-en-un-shopping-de-palermo-a-un-narco-profugo-de-la-megacausa-carbon-blanco,"Efectivos de la Policía Federal apresaron a Juan Manuel Lorenzo, quien fue procesado por contrabando de cocaína a Europa en agosto pasado",seguridad,La Nacion
121,30/04/2017,http://www.lanacion.com.ar/2019346-citaron-a-una-chica-de-14-anos-por-facebook-y-la-violaron,El hecho ocurrió la localidad misionera de Oberá; hay dos detenidos y dos prófugos,seguridad,La Nacion
122,30/04/2017,http://www.lanacion.com.ar/2019362-el-sospechoso-del-crimen-de-araceli-fulles-se-nego-a-declarar-y-continuara-detenido,Los otros seis acusados aceptaron la indagatoria y contaron lo que hicieron el día de la muerte de la joven,seguridad,La Nacion
123,01/05/2017,http://www.lanacion.com.ar/2019394-dia-trabajador-geronimo-venegas-cgt-acto-mauricio-macri,El dirigente ruralista criticó a la central sindical y aseguró que el Presidente realizará anuncios importantes en el acto,política,La Nacion
124,01/05/2017,http://www.lanacion.com.ar/2019404-pablo-moyano-hoy-mas-que-conmemorar-vamos-a-realizar-una-jornada-de-protesta,"El sindicalista adjudicó las divisiones en el sector obrero ""a los planes económicos del Gobierno""",política,La Nacion
125,01/05/2017,http://www.lanacion.com.ar/2019409-juan-carlos-schmid-en-el-acto-por-el-dia-del-trabajador-el-gobierno-puso-en-marcha-un-trazado-economico-que-ninguno-comparte,El líder sindical encabezó el acto de la CGT en el estadio de Obras Sanitarias,política,La Nacion
126,01/05/2017,http://www.lanacion.com.ar/2019410-mauricio-macri-mensaje-saludo-dia-del-trabajador-redes-sociales,El Presidente publicó el mensaje en las redes sociales; esta tarde participará de un acto en Ferro,política,La Nacion
127,01/05/2017,http://www.lanacion.com.ar/2019418-el-mensaje-de-maria-eugenia-vidal-por-el-dia-del-trabajador,"La gobernadora bonaerense publicó un video en el que destaca que los trabajadores son ""el motor"" de la provincia y el país",política,La Nacion
128,01/05/2017,http://www.lanacion.com.ar/2019419-ramon-mestre-no-hay-un-plan-b-hay-que-fortalecer-cambiemos,El intendente de Córdoba cerró el Congreso Nacional de la Juventud Radical,política,La Nacion
129,01/05/2017,http://www.lanacion.com.ar/2019421-dia-del-trabajador-jorge-triaca-ministro,El ministro de Trabajo habló en el día del Trabajador y llamó a incrementar los controles para terminar con la informalidad,política,La Nacion
130,01/05/2017,http://www.lanacion.com.ar/2019422-dia-del-trabajador-daniel-scioli-y-sergio-berni-acompanaron-en-baradero-una-protesta-contra-despidos-en-una-empresa,Los manifestantes son empleados de un proveedor global líder de soluciones de ingredientes,política,La Nacion
131,01/05/2017,http://www.lanacion.com.ar/2019434-aparecieron-afiches-con-amenazas-al-momo-venegas-antes-del-acto-de-la-cgt,"En las inmediaciones del Estadio Obras se vieron carteles que comparaban al jefe de Uatre, afín a Mauricio Macri, con el metalúrgico Augusto Vandor, asesinado en 1969",política,La Nacion
132,01/05/2017,http://www.lanacion.com.ar/2019443-comenzo-el-acto-de-las-dos-cta-en-la-escuela-itinerante-del-congreso,"Yasky criticó con dureza a Mauricio Macri en la ""carpa itinerante""; la izquierda cuestionó al Gobierno y a las centrales sindicales en la Plaza de Mayo",política,La Nacion
133,01/05/2017,http://www.lanacion.com.ar/2019444-dia-del-trabajador-mauricio-macri-anunciara-un-proyecto-de-reconversion-de-planes-sociales,"Macri cerró el acto de las 62 organizaciones con un efusivo discurso al grito de ""Sí, se puede""; anunció la reconversión de planes sociales",política,La Nacion
134,01/05/2017,http://www.lanacion.com.ar/2019478-guillermo-dietrich-en-vivo-en-ln-el-desafio-de-la-argentina-es-generar-trabajo,"El ministro de Transporte estuvo en el acto de Venegas por el Día del Trabajador, junto a Macri",política,La Nacion
135,01/05/2017,http://www.lanacion.com.ar/2019490-santiago-canton-en-america-latina-fracasaron-unasur-mercosur-y-oea,[Video] El secretario de Derechos Humanos bonaerense habló de la inacción de los países de la región ante la situación económica y social que vive Venezuela,política,La Nacion
136,01/05/2017,http://www.lanacion.com.ar/2019510-el-lujoso-yate-que-usaba-ricardo-jaime-ya-esta-en-la-argentina,Fue trasladado desde Uruguay al puerto bonaerense de Zárate por cinco efectivos de la Prefectura Naval Argentina,política,La Nacion
137,01/05/2017,http://www.lanacion.com.ar/2019514-facundo-moyano-los-paros-en-un-ano-electoral-pueden-ser-contraproducentes,"El diputado por el Frente Renovador también contestó los dichos del gremialista Guillermo ""Momo"" Venegas",política,La Nacion
138,01/05/2017,http://www.lanacion.com.ar/2019515-los-seis-actos-sindicales-que-muestran-la-fragmentacion-gremial,[Video] El Día del Trabajador fue celebrado en distintos puntos de la Ciudad y con discursos diferentes,política,La Nacion
139,01/05/2017,http://www.lanacion.com.ar/2019602-los-docentes-retoman-el-dialogo-con-maria-eugenia-vidal-con-una-carpa-frente-a-la-legislatura-bonaerense,Buscará ser parte del reclamo y estará solo por unos días en la Plaza San Martín de La Plata,política,La Nacion
140,01/05/2017,http://www.lanacion.com.ar/2019603-carlos-pagni-macri-hoy-fue-a-un-acto-peronista-para-que-alguien-lance-por-primera-vez-su-reeleccion,[Video] El analista político habló del trasfondo político de los actos por el Día del Trabajador,política,La Nacion
141,01/05/2017,http://www.lanacion.com.ar/2019604-francisco-cabrera-la-argentina-es-el-pais-mas-cerrado-del-planeta,[Video] El ministro de la Producción se refirió al encuentro entre Mauricio Macri y Donald Trump; habló de la integración a nuevos mercados y del tipo de cambio,política,La Nacion
142,01/05/2017,http://www.lanacion.com.ar/2019606-susana-malcorra-sobre-el-proceso-constituyente-anunciado-por-nicolas-maduro-es-echar-nafta-al-fuego,La canciller dijo que el gobierno nacional no tiene una agenda destituyente,política,La Nacion
143,01/05/2017,http://www.lanacion.com.ar/2019608-las-estrategias-de-campana-de-guillermo-moreno-florencio-randazzo-y-sergio-massa,[Video] Los posibles candidatos y figuras del partido se preparan para competir en la interna peronista,política,La Nacion
144,01/05/2017,http://www.lanacion.com.ar/2019507-como-se-construyen-los-precios-desde-su-origen-hasta-la-gondola,Los precios a los productores desataron conflictos en distintos sectores agropecuarios,economía,La Nacion
145,01/05/2017,http://www.lanacion.com.ar/2019385-estados-unidos-al-menos-14-muertos-por-tornados,Distintos estados de Norteamérica se vieron afectados por graves condiciones meteorológicas,elmundo,La Nacion
146,01/05/2017,http://www.lanacion.com.ar/2019399-eeuu-tragedia-tiroteo-fiesta-pileta-california,El incidente ocurrió ayer en California; el sospechoso fue arrestado; hay seis personas heridas internadas en grave estado,elmundo,La Nacion
147,01/05/2017,http://www.lanacion.com.ar/2019403-tornados-eeuu-muerte,Al menos 14 personas murieron por las tormentas; continúa la alerta meteorológica,elmundo,La Nacion
148,01/05/2017,http://www.lanacion.com.ar/2019407-corea-del-norte-eeuu-japon-buque-guerra,Es la primera operación japonesa desde el fin de la Segunda Guerra Mundial; esta semana Kim Jong-un volvió a hacer una prueba de misil,elmundo,La Nacion
149,01/05/2017,http://www.lanacion.com.ar/2019414-venezuela-en-el-dia-del-trabajador-nicolas-maduro-subio-un-60-el-salario-minimo,"La decisión presidencial se produce horas antes de la nueva jornada de protestas opositoras, que cumplieron un mes ayer",elmundo,La Nacion
150,01/05/2017,http://www.lanacion.com.ar/2019427-francia-ballottage-marine-le-pen-emmanuel-macron-incidentes,Dos policías resultaron heridos; el descontento toma las calles de París a menos de una semana del ballottage,elmundo,La Nacion
151,01/05/2017,http://www.lanacion.com.ar/2019442-donald-trump-kim-jong-un-rodrigo-duterte,"El republicano quiere acercarse a su par de Filipinas y también al líder de Corea del Norte, pese a la escalada de tensión",elmundo,La Nacion
152,01/05/2017,http://www.lanacion.com.ar/2019446-estados-unidos-spacex-satelite-espia,"El lanzamiento estuvo a cargo de la firma SpaceX, pero eso es todo lo que se sabe sobre la operación",elmundo,La Nacion
153,01/05/2017,http://www.lanacion.com.ar/2019468-nicolas-maduro-llamo-a-refundar-venezuela-con-una-nueva-constitucion,El presidente de Venezuela hizo el anuncio en medio de la crisis que atraviesa el país,elmundo,La Nacion
154,01/05/2017,http://www.lanacion.com.ar/2019528-ocho-muertos-en-accidente-de-avion-militar-en-centro-de-colombia,"Según confirmó el presidente colombiano, Juan Manuel Santos, cinco militares y tres civiles perdieron la vida",elmundo,La Nacion
155,01/05/2017,http://www.lanacion.com.ar/2019580-nicolas-maduro-se-radicaliza-con-un-proceso-constituyente-y-la-oposicion-llama-a-la-rebelion,"El presidente venezolano busca ""refundar"" el estado y amenaza con disolver de forma vertiginosa el Parlamento",elmundo,La Nacion
156,01/05/2017,http://www.lanacion.com.ar/2018414-fue-una-leyenda-entre-los-arqueros-de-cordoba-y-ahora-ensena-el-oficio-desde-una-silla-de-ruedas,"Carlos Sergio Cabanillas atajó hasta los 37 años en la liga de Río Tercero e integró planteles de Independiente y Vélez, pero estuvo alejado del fútbol por 10 años tras un accidente; ahora se animó a volver en un rol muy particular",deportiva,La Nacion
157,01/05/2017,http://www.lanacion.com.ar/2019359-boca-arsenal-insultos-y-un-hueco-en-la-tribuna-de-la-12-por-la-prohibicion-aplicada-a-di-zeo-y-mauro-martin,"La barra brava cantó contra la medida dispuesta por el Gobierno, que impide la presencia de Rafael Di Zeo y Mauro Martín en los estadios",deportiva,La Nacion
158,01/05/2017,http://www.lanacion.com.ar/2019364-a-esta-altura-de-mi-carrera-si-el-equipo-gana-por-25-puntos-y-yo-anoto-0-firmo,None,deportiva,La Nacion
159,01/05/2017,http://www.lanacion.com.ar/2019382-los-puntajes-de-boca-ante-arsenal-cuando-todos-los-caminos-conducen-a-fernando-gago,"El regreso del capitán le permitió a Boca cumplir otra vez una actuación convincente; Benedetto, Maroni y Barrios, los otros pilares de la goleada",deportiva,La Nacion
160,01/05/2017,http://www.lanacion.com.ar/2019393-gonzalo-maroni-el-parecido-con-el-debut-de-riquelme-la-mente-en-blanco-tras-su-gol-y-el-emotivo-festejo-con-su-padre,El enganche de 18 años tuvo su debut como titular y cumplió; a los Mellizos los dejó muy conformes; ¿podrá sumar más minutos en los próximos partidos?,deportiva,La Nacion
161,01/05/2017,http://www.lanacion.com.ar/2019395-de-madrugada-asi-celebro-dario-benedetto-su-doblete-en-la-victoria-de-boca-ante-arsenal,"El N°9 de Boca se transformó en el máximo goleador del campeonato con 14 tantos, superando a Driussi",deportiva,La Nacion
162,01/05/2017,http://www.lanacion.com.ar/2019397-san-antonio-spurs-houston-rockets-playoffs-de-la-nba-horario-y-tv-del-primer-partido-de-la-serie-semifinal,"En la primera semifinal de la Conferencia Oeste, los Rockets vencieron por 126-99; James Harden, la figura excluyente, con 20 tantos y 14 asistencias; el equipo ganador anotó 22 tiros de tres puntos",deportiva,La Nacion
163,01/05/2017,http://www.lanacion.com.ar/2019400-zinedine-zidane-rumbo-al-real-madrid-atletico-de-madrid-su-apuesta-al-plus-bernabeu,"El DT del conjunto merengue consideró que ""en unas semifinales de 'Champions' no hay favoritos"", pero dio a entender que el objetivo es intentar resolver todo este martes en la ida, de locales",deportiva,La Nacion
164,01/05/2017,http://www.lanacion.com.ar/2019401-aparecio-un-doble-irani-de-leo-messi-como-empezo-su-transformacion-y-cual-es-su-negocio,La presencia de Reza Parastesh en las redes sociales se hizo viral por su parecido con la estrella de la selección argentina y de Barcelona,deportiva,La Nacion
165,01/05/2017,http://www.lanacion.com.ar/2019413-san-lorenzo-aguirre-dejo-afuera-a-pipi-romagnoli-del-proximo-choque-del-ciclon-por-la-copa-libertadores-en-brasil,El entrenador convocó a 19 futbolistas para el viaje a Brasil para enfrentarse con Atlético Paranaense y el volante quedó excluido de la nómina,deportiva,La Nacion
166,01/05/2017,http://www.lanacion.com.ar/2019415-valtteri-bottas-el-nuevo-animador-de-la-formula-1-el-dia-que-su-equipo-lo-obligo-a-perder-y-sus-chances-en-el-campeonato,El segundo piloto de Mercedes dio la sorpresa en el Gran Premio de Rusia; la historia detrás de un hombre de perfil bajo,deportiva,La Nacion
167,01/05/2017,http://www.lanacion.com.ar/2019420-un-arquero-le-propuso-casamiento-a-su-novia-antes-de-un-partido-pero-un-argentino-le-arruino-la-tarde,"Romuald Peiser se le declaró a su pareja, en la previa del partido que San Francisco Deltas cayó 1 a 0 ante New York Cosmos, por la NASL; el quilmeño Emmanuel Ledesma fue el villano de la jornada",deportiva,La Nacion
168,01/05/2017,http://www.lanacion.com.ar/2019436-una-batalla-campal-detuvo-el-clasico-de-la-liga-madariaguense-en-pinamar,"El partido entre Deportivo Pinamar y San Vicente  fue suspendido media hora antes del final por una pelea entre jugadores de ambos equipos, los árbitros y la policía local",deportiva,La Nacion
169,01/05/2017,http://www.lanacion.com.ar/2019449-diego-simeone-sobre-el-duelo-ante-real-madrid-me-ponen-mas-nervioso-los-partidos-simples,"El entrenador de Atlético Madrid palpita el duelo de ida de la Champions League, por las semifinales",deportiva,La Nacion
170,01/05/2017,http://www.lanacion.com.ar/2019456-empieza-un-reto-especial-para-juan-martin-del-potro-la-gira-de-polvo-de-ladrillo-con-la-mira-en-roland-garros,"El tandilense debuta este martes en Estoril contra el japonés Sugita, en el comienzo de una gira que continuará en Madrid y Roma, y desembocará en el abierto francés",deportiva,La Nacion
171,01/05/2017,http://www.lanacion.com.ar/2019458-federico-gil-historico-casi-no-compite-por-una-interna-en-la-federacion-de-tiro-y-gano-el-oro-en-la-copa-del-mundo,"Los dirigentes intentaron desplazar a su papá y entrenador, Horacio Gil, pero la selección protestó y consiguió reincorporarlo; venció a grandes tiradores en Chipre y ascendió al quinto puesto en el ranking mundial",deportiva,La Nacion
172,01/05/2017,http://www.lanacion.com.ar/2019459-sonrie-simeone-el-sevilla-de-sampaoli-perdio-y-quedo-en-zona-de-repechaje-para-champions,Cayó 4 a 2 ante Málaga; los dos goles de su equipo los hizo Franco Vázquez,deportiva,La Nacion
173,01/05/2017,http://www.lanacion.com.ar/2019464-del-potro-y-un-gran-desafio-por-delante-volver-a-sentirse-peligroso-pero-en-la-superficie-que-menos-le-gusta,"Después de un mes sin competir, el tandilense debutará en Estoril, la primera estación de una gira sobre polvo de ladrillo que incluye cuatro torneos; lejos de la brillante versión de 2016, continúa sin entrenador. ""Espero ganar varios partidos"", dijo",deportiva,La Nacion
174,01/05/2017,http://www.lanacion.com.ar/2019473-marcos-rojo-sera-operado-por-su-lesion-en-la-rodilla-y-no-volvera-a-jugar-hasta-2018,"En un principio el cuerpo médico de Manchester United no quería intervenirlo, pero cambiaron de opinión por los posibles riesgos a futuro; el defensor de la selección tendrá una recuperación más prolongada de lo esperado",deportiva,La Nacion
175,01/05/2017,http://www.lanacion.com.ar/2019509-el-regalo-de-defensa-y-justicia-para-sus-hinchas-entradas-para-ver-en-brasil-el-partido-contra-el-poderoso-san-pablo,"El club de Florencio Varela anunció esta iniciativa para el encuentro del próximo jueves 11, en el Morumbí",deportiva,La Nacion
176,01/05/2017,http://www.lanacion.com.ar/2019546-una-joya-el-acrobatico-gol-de-emre-can-que-deja-a-liverpool-cerca-de-la-champions-league,"El alemán marcó un espectacular tanto de chilena para la victoria de los ""Reds"", que están terceros en la Premier League",deportiva,La Nacion
177,01/05/2017,http://www.lanacion.com.ar/2019370-alertan-que-es-record-la-produccion-de-soja-que-no-esta-cubierta-del-riesgo-de-baja-de-precios,"Según la Bolsa de Comercio de Rosario, de 15,9 millones de toneladas compradas, un 67% se hizo bajo la modalidad de negocios a fijar",elcampo,La Nacion
178,01/05/2017,http://www.lanacion.com.ar/2019384-como-se-acordo-en-2009-el-aporte-de-la-industria-lactea-a-atilra-que-el-gobierno-pide-reducir-antes-de-ayudar-a-sancor,None,elcampo,La Nacion
179,01/05/2017,http://www.lanacion.com.ar/2019472-estados-unidos-anuncio-via-libre-para-el-ingreso-de-limones-argentinos-a-partir-del-26-de-mayo,El Departamento de Agricultura de Estados Unidos (USDA) autorizó hoy las importaciones,elcampo,La Nacion
180,01/05/2017,http://www.lanacion.com.ar/2019506-eeuu-confirmo-oficialmente-la-autorizacion-al-ingreso-de-limones-argentinos,Lo comunicó el organismo sanitario del Departamento de Agricultura; regirá a partir del 26 de mayo próximo,elcampo,La Nacion
181,01/05/2017,http://www.lanacion.com.ar/2019512-por-el-mal-clima-para-los-cultivos-el-trigo-subio-mas-del-65-en-eeuu,"También hubo alzas superiores al 3% para el maíz y del 1,5% para la soja; las zonas productoras del cereal fueron afectadas por tormentas de nieve, mientras que la región donde se siembran los granos gruesos registró lluvias excesivas",elcampo,La Nacion
182,01/05/2017,http://www.lanacion.com.ar/2018848-el-pictionary-llega-a-los-celulares-de-la-mano-del-creador-de-preguntados,"En  un acuerdo con Mattel, Etermax anunció el lanzamiento del clásico juego de mesa en una versión de descarga gratuita para dispositivos con iOS y Android; permite utilizar diferentes herramientas virtuales de dibujo y partidas en tiempo real en cuatro categorías",tecnología,La Nacion
183,01/05/2017,http://www.lanacion.com.ar/2019402-rosario-mataron-a-un-chofer-y-hay-paro-de-taxis,Ocurrió durante un intento de robo; el reclamo de seguridad se extenderá hasta mañana a las 6,seguridad,La Nacion
184,01/05/2017,http://www.lanacion.com.ar/2019408-detenido-jose-potocar-escribio-una-carta-a-los-vecinos-siempre-cumpli-mis-obligaciones,"No pudo comprender entonces por qué y con la nula prueba, se me priva de mi libertad, cuestionó el suspendido jefe de la Policía de la Ciudad",seguridad,La Nacion
185,01/05/2017,http://www.lanacion.com.ar/2019417-mendoza-anuncian-una-ley-que-obliga-a-los-presos-a-trabajar-en-las-carceles,"Queremos acabar con las cárceles de máxima ociosidad, sostuvo el gobernador mendocino Alfredo Cornejo, en la apertura del año legislativo",seguridad,La Nacion
186,02/05/2017,http://www.lanacion.com.ar/2019532-presentan-hoy-una-reforma-para-blanquear-los-aportes-a-las-campanas-electorales,"La iniciativa es impulsada por el Ministerio del Interior; el Gobierno la enviará al Congreso, pero se aplicaría recién en 2019",política,La Nacion
187,02/05/2017,http://www.lanacion.com.ar/2019533-hara-el-episcopado-un-inedito-llamado-a-la-reconciliacion,Los obispos escucharán testimonios de víctimas de la violencia de los 70,política,La Nacion
188,02/05/2017,http://www.lanacion.com.ar/2019534-la-auditoria-advirtio-que-no-le-envian-la-informacion-del-correo,La AGN tiene 120 días para  revisar el acuerdo entre el Estado y el Grupo Macri,política,La Nacion
189,02/05/2017,http://www.lanacion.com.ar/2019539-por-separado-la-izquierda-y-la-cta-apuntaron-contra-macri-y-la-cgt,"Cada sector organizó su propio acto; Yasky pidió ""construir la unidad"", pero hubo críticas a la central sindical y llamados a otro paro",política,La Nacion
190,02/05/2017,http://www.lanacion.com.ar/2019541-postales-de-una-jornada-de-protesta,Tanto desde las dos CTA como desde la izquierda y las organizaciones sociales hubo cuestionamientos a la política económica,política,La Nacion
191,02/05/2017,http://www.lanacion.com.ar/2019542-vidal-vuelve-a-recibir-a-los-docentes-con-la-expectativa-de-cerrar-un-trato,"Es el octavo encuentro, tras un largo cuarto intermedio; cautela de los gremialistas",política,La Nacion
192,02/05/2017,http://www.lanacion.com.ar/2019543-los-resultados-de-la-reparacion-historica-a-los-jubilados-estan-lejos-de-las-promesas-oficiales,El universo alcanzado y el porcentaje de aumento marchan por debajo de los objetivos,política,La Nacion
193,02/05/2017,http://www.lanacion.com.ar/2019545-sintesis,None,política,La Nacion
194,02/05/2017,http://www.lanacion.com.ar/2019582-macri-anuncio-un-proyecto-para-reconvertir-planes-sociales-en-empleo-formal,"La iniciativa, que saldrá hoy por decreto, busca regularizar a cientos de miles de trabajadores informales; en el acto en Ferro, el Presidente citó a Perón y volvió a confrontar con la CGT",política,La Nacion
195,02/05/2017,http://www.lanacion.com.ar/2019583-el-mapa-de-divisiones-sindicales-que-mas-conviene-al-gobierno,None,política,La Nacion
196,02/05/2017,http://www.lanacion.com.ar/2019584-la-cgt-quiso-mostrarse-unida-pero-no-logro-ocultar-la-tension-interna,"Schmid fue el único orador y hubo varias ausencias; cuestionó la ""incapacidad"" para resolver problemas",política,La Nacion
197,02/05/2017,http://www.lanacion.com.ar/2019585-una-medida-que-sera-efectiva-si-se-logra-generar-crecimiento,"Podría tener impacto en la construcción y los servicios, según analistas",política,La Nacion
198,02/05/2017,http://www.lanacion.com.ar/2019590-freiler-compro-un-auto-con-cheques-de-un-empresario-beneficiado-en-una-causa-de-lavado,La operación tuvo lugar en 20l3; el camarista intervino varias veces en la investigación,política,La Nacion
199,02/05/2017,http://www.lanacion.com.ar/2019591-doce-cheques-y-una-cupe-los-lazos-que-unen-al-camarista-y-a-mingini,"Freiler dice que el empresario es su amigo, pero este último niega tener relación con el magistrado",política,La Nacion
200,02/05/2017,http://www.lanacion.com.ar/2019625-preparate-para-lo-que-se-te-viene-le-dijeron-los-atacantes-al-fiscal-platense-amenazado,"Fernando Cartasegna, titular de la Unidad Funcional de Instrucción (UFI) N° 4 de Delitos Conexos con la Trata de Personas y la Pedofilia, dio detalles sobre la paliza que recibió el sábado último",política,La Nacion
201,02/05/2017,http://www.lanacion.com.ar/2019633-malvinas-los-islenos-quieren-imponer-una-visa-a-los-visitantes-argentinos,"Según el semanario Penguin News, esa posibilidad está siendo considerada por miembros de la Asamblea Legislativa",política,La Nacion
202,02/05/2017,http://www.lanacion.com.ar/2019641-hundimiento-del-crucero-general-belgrano-la-foto-robada-que-hizo-historia,"Hoy se cumplen 35 años del ataque más demoledor de la Guerra de Malvinas, en el que murieron 323 personas",política,La Nacion
203,02/05/2017,http://www.lanacion.com.ar/2019650-el-gobierno-de-vidal-mejoro-la-oferta-para-los-docentes,"Elevó a $ 1500 la reparación por la inflación de 2016 y mantuvo el 20% para este año, pero en dos tramos",política,La Nacion
204,02/05/2017,http://www.lanacion.com.ar/2019657-lousteau-redobla-la-presion-para-que-haya-primarias-en-la-capital-no-tiene-que-haber-miedo-a-la-competencia,El ex embajador argentino en los EE.UU. volvió a reclamar que Rodríguez Larreta habilite las PASO en la Capital,política,La Nacion
205,02/05/2017,http://www.lanacion.com.ar/2019516-las-represas-patagonicas-estan-frenadas-pero-el-pais-ya-paga-intereses-por-ellas,"Se giraron US$ 61 millones, pero el proyecto sufrió demoras por irregularidades heredadas del kirchnerismo",economía,La Nacion
206,02/05/2017,http://www.lanacion.com.ar/2019517-el-precio-de-la-luz-tiene-grandes-diferencias-entre-provincias,"Las distribuidoras la compran al mismo precio, pero la venden a otro muy distinto",economía,La Nacion
207,02/05/2017,http://www.lanacion.com.ar/2019518-ante-las-dudas-el-bcra-de-los-kirchner-relevaba-sus-propios-datos-de-inflacion,"Sin datos oficiales confiables, la entidad elaboraba sus informes desde 2008; los hacía una ex empleada del Indec",economía,La Nacion
208,02/05/2017,http://www.lanacion.com.ar/2019519-eeuu-confirmo-la-autorizacion-al-ingreso-de-limones-argentinos,Lo hizo ayer el Departamento de Agricultura; rige a partir del 26 de este mes,economía,La Nacion
209,02/05/2017,http://www.lanacion.com.ar/2019530-los-ingresos-propios-de-las-provincias-no-alcanzan-para-pagar-sueldos,"La única excepción es la CABA; si se suma la coparticipación que reciben, usan más de la mitad de los recursos totales para ese fin",economía,La Nacion
210,02/05/2017,http://www.lanacion.com.ar/2019639-quien-es-jack-ma-el-multimillonario-creador-de-alibaba-que-visita-a-macri,El mandatario argentino firmará un memorándum de entendimiento para que productos de pymes locales se comercialicen a través del sitio de e-commerce,economía,La Nacion
211,02/05/2017,http://www.lanacion.com.ar/2019663-asi-es-mr-fixer-el-empresario-capaz-de-organizar-cualquier-sueno-de-sus-clientes-por-muy-extravagante-que-sea,None,economía,La Nacion
212,02/05/2017,http://www.lanacion.com.ar/1994684-los-nuevos-hogares-comunitarios-para-millenials-empleados-por-empresas-tecnologicas,"Debido al enorme flujo de jóvenes profesionales, en San Francisco, California, entre otras, escasea la vivienda y resulta impagable; la alternativa que encontraron, la vida compartida con 40 o hasta 50 personas",elmundo,La Nacion
213,02/05/2017,http://www.lanacion.com.ar/2019520-trump-les-tiende-la-mano-a-dos-lideres-incomodos,"En pleno conflicto con Pyonyang, dijo que ""sería un honor"" reunirse con Kim Jong-un e invitó a su par filipino a la Casa Blanca",elmundo,La Nacion
214,02/05/2017,http://www.lanacion.com.ar/2019526-renzi-resurge-de-sus-cenizas-con-un-triunfo-que-podria-llevarlo-al-gobierno,"El ex primer ministro, que debió renunciar en diciembre pasado, se impuso de manera aplastante en la interna de su partido",elmundo,La Nacion
215,02/05/2017,http://www.lanacion.com.ar/2019527-tony-blair-regresa-a-la-arena-politica-para-luchar-contra-el-brexit,"Estoy de regreso, anunció el           ex premier, de 63 años, en una serie de entrevistas",elmundo,La Nacion
